 0.00000000e+00 -8.27604651e-12  0.00000000e+00 -4.36397585e-11  0.00000000e+00 -3.37112005e-11 
 1.45170862e-04 -8.27604651e-12  1.45170862e-04 -4.55528948e-11  1.45170862e-04 -3.37112560e-11 
 1.45220862e-04 -8.27604651e-12  1.45220862e-04 -4.55475657e-11  1.45220862e-04 -3.37112560e-11 
 1.45270862e-04 -8.27604651e-12  1.45270862e-04 -4.55440130e-11  1.45270862e-04 -3.37112005e-11 
 1.45320862e-04 -8.27604651e-12  1.45320862e-04 -4.55386839e-11  1.45320862e-04 -3.37112005e-11 
 1.45370862e-04 -8.27604651e-12  1.45370862e-04 -4.55369076e-11  1.45370862e-04 -3.37112005e-11 
 1.45420862e-04 -8.27604651e-12  1.45420862e-04 -4.55298022e-11  1.45420862e-04 -3.37112005e-11 
 1.45470862e-04 -8.27604651e-12  1.45470862e-04 -4.55244731e-11  1.45470862e-04 -3.37112005e-11 
 1.45520862e-04 -8.27604651e-12  1.45520862e-04 -4.55191440e-11  1.45520862e-04 -3.37112005e-11 
 1.45570862e-04 -8.27604651e-12  1.45570862e-04 -4.55155913e-11  1.45570862e-04 -3.37112560e-11 
 1.45620862e-04 -8.27604651e-12  1.45620862e-04 -4.55102622e-11  1.45620862e-04 -3.37111450e-11 
 1.45670862e-04 -8.27604651e-12  1.45670862e-04 -4.55067095e-11  1.45670862e-04 -3.37112005e-11 
 1.45720862e-04 -8.27604651e-12  1.45720862e-04 -4.54996041e-11  1.45720862e-04 -3.37112560e-11 
 1.45770862e-04 -8.27604651e-12  1.45770862e-04 -4.54942750e-11  1.45770862e-04 -3.37112005e-11 
 1.45820862e-04 -8.27604651e-12  1.45820862e-04 -4.54907223e-11  1.45820862e-04 -3.37112005e-11 
 1.45870862e-04 -8.27604651e-12  1.45870862e-04 -4.54871696e-11  1.45870862e-04 -3.37112005e-11 
 1.45920862e-04 -8.27604651e-12  1.45920862e-04 -4.54818405e-11  1.45920862e-04 -3.37111450e-11 
 1.45970862e-04 -8.27604651e-12  1.45970862e-04 -4.54747351e-11  1.45970862e-04 -3.37112005e-11 
 1.46020862e-04 -8.27604651e-12  1.46020862e-04 -4.54747351e-11  1.46020862e-04 -3.37111450e-11 
 1.46070862e-04 -8.27604651e-12  1.46070862e-04 -4.54694060e-11  1.46070862e-04 -3.37111450e-11 
 1.46120862e-04 -8.27604651e-12  1.46120862e-04 -4.54640769e-11  1.46120862e-04 -3.37112005e-11 
 1.46170862e-04 -8.27604651e-12  1.46170862e-04 -4.54587479e-11  1.46170862e-04 -3.37112005e-11 
 1.46220862e-04 -8.27604651e-12  1.46220862e-04 -4.54551952e-11  1.46220862e-04 -3.37112005e-11 
 1.46270862e-04 -8.27604651e-12  1.46270862e-04 -4.54480897e-11  1.46270862e-04 -3.37112005e-11 
 1.46320862e-04 -8.27604651e-12  1.46320862e-04 -4.54427607e-11  1.46320862e-04 -3.37112005e-11 
 1.46370862e-04 -8.27604651e-12  1.46370862e-04 -4.54392080e-11  1.46370862e-04 -3.37112005e-11 
 1.46420862e-04 -8.27604651e-12  1.46420862e-04 -4.54356552e-11  1.46420862e-04 -3.37111450e-11 
 1.46470862e-04 -8.27604651e-12  1.46470862e-04 -4.54321025e-11  1.46470862e-04 -3.37111450e-11 
 1.46520862e-04 -8.27604651e-12  1.46520862e-04 -4.54267735e-11  1.46520862e-04 -3.37112005e-11 
 1.46570862e-04 -8.27604651e-12  1.46570862e-04 -4.54214444e-11  1.46570862e-04 -3.37112560e-11 
 1.46620862e-04 -8.27604651e-12  1.46620862e-04 -4.54178917e-11  1.46620862e-04 -3.37112005e-11 
 1.46670862e-04 -8.27604651e-12  1.46670862e-04 -4.54125626e-11  1.46670862e-04 -3.37112005e-11 
 1.46720862e-04 -8.27604651e-12  1.46720862e-04 -4.54072335e-11  1.46720862e-04 -3.37112560e-11 
 1.46770862e-04 -8.27604651e-12  1.46770862e-04 -4.54054572e-11  1.46770862e-04 -3.37112005e-11 
 1.46820862e-04 -8.27604651e-12  1.46820862e-04 -4.54001281e-11  1.46820862e-04 -3.37112560e-11 
 1.46870862e-04 -8.27604651e-12  1.46870862e-04 -4.53947990e-11  1.46870862e-04 -3.37112005e-11 
 1.46920862e-04 -8.27604651e-12  1.46920862e-04 -4.53894700e-11  1.46920862e-04 -3.37112560e-11 
 1.46970862e-04 -8.27604651e-12  1.46970862e-04 -4.53876936e-11  1.46970862e-04 -3.37111450e-11 
 1.47020862e-04 -8.27604651e-12  1.47020862e-04 -4.53823645e-11  1.47020862e-04 -3.37112560e-11 
 1.47070862e-04 -8.27604651e-12  1.47070862e-04 -4.53788118e-11  1.47070862e-04 -3.37112560e-11 
 1.47120862e-04 -8.27604651e-12  1.47120862e-04 -4.53717064e-11  1.47120862e-04 -3.37112005e-11 
 1.47170862e-04 -8.27604651e-12  1.47170862e-04 -4.53681537e-11  1.47170862e-04 -3.37112560e-11 
 1.47220862e-04 -8.27604651e-12  1.47220862e-04 -4.53646010e-11  1.47220862e-04 -3.37112005e-11 
 1.47270862e-04 -8.27604651e-12  1.47270862e-04 -4.53592719e-11  1.47270862e-04 -3.37112560e-11 
 1.47320862e-04 -8.27604651e-12  1.47320862e-04 -4.53557192e-11  1.47320862e-04 -3.37112005e-11 
 1.47370862e-04 -8.27604651e-12  1.47370862e-04 -4.53521665e-11  1.47370862e-04 -3.37111450e-11 
 1.47420862e-04 -8.27604651e-12  1.47420862e-04 -4.53468374e-11  1.47420862e-04 -3.37112560e-11 
 1.47470862e-04 -8.27604651e-12  1.47470862e-04 -4.53450610e-11  1.47470862e-04 -3.37112005e-11 
 1.47520862e-04 -8.27604651e-12  1.47520862e-04 -4.53379556e-11  1.47520862e-04 -3.37112005e-11 
 1.47570862e-04 -8.27604651e-12  1.47570862e-04 -4.53344029e-11  1.47570862e-04 -3.37111450e-11 
 1.47620862e-04 -8.27604651e-12  1.47620862e-04 -4.53308502e-11  1.47620862e-04 -3.37112005e-11 
 1.47670862e-04 -8.27604651e-12  1.47670862e-04 -4.53255211e-11  1.47670862e-04 -3.37112560e-11 
 1.47720862e-04 -8.27604651e-12  1.47720862e-04 -4.53184157e-11  1.47720862e-04 -3.37111450e-11 
 1.47770862e-04 -8.27604651e-12  1.47770862e-04 -4.53148630e-11  1.47770862e-04 -3.37112560e-11 
 1.47820862e-04 -8.27604651e-12  1.47820862e-04 -4.53130866e-11  1.47820862e-04 -3.37112005e-11 
 1.47870862e-04 -8.27604651e-12  1.47870862e-04 -4.53077575e-11  1.47870862e-04 -3.37112005e-11 
 1.47920862e-04 -8.27604651e-12  1.47920862e-04 -4.53042048e-11  1.47920862e-04 -3.37112005e-11 
 1.47970862e-04 -8.27604651e-12  1.47970862e-04 -4.52988758e-11  1.47970862e-04 -3.37112560e-11 
 1.48020862e-04 -8.27604651e-12  1.48020862e-04 -4.52953230e-11  1.48020862e-04 -3.37112005e-11 
 1.48070862e-04 -8.27604651e-12  1.48070862e-04 -4.52899940e-11  1.48070862e-04 -3.37112560e-11 
 1.48120862e-04 -8.27604651e-12  1.48120862e-04 -4.52864413e-11  1.48120862e-04 -3.37112005e-11 
 1.48170862e-04 -8.27604651e-12  1.48170862e-04 -4.52828885e-11  1.48170862e-04 -3.37112005e-11 
 1.48220862e-04 -8.27604651e-12  1.48220862e-04 -4.52793358e-11  1.48220862e-04 -3.37112005e-11 
 1.48270862e-04 -8.27604651e-12  1.48270862e-04 -4.52740068e-11  1.48270862e-04 -3.37112005e-11 
 1.48320862e-04 -8.27604651e-12  1.48320862e-04 -4.52722304e-11  1.48320862e-04 -3.37112005e-11 
 1.48370862e-04 -8.27604651e-12  1.48370862e-04 -4.52651250e-11  1.48370862e-04 -3.37112005e-11 
 1.48420862e-04 -8.27604651e-12  1.48420862e-04 -4.52615723e-11  1.48420862e-04 -3.37112560e-11 
 1.48470862e-04 -8.27604651e-12  1.48470862e-04 -4.52597959e-11  1.48470862e-04 -3.37112560e-11 
 1.48520862e-04 -8.27604651e-12  1.48520862e-04 -4.52544668e-11  1.48520862e-04 -3.37112005e-11 
 1.48570862e-04 -8.27604651e-12  1.48570862e-04 -4.52509141e-11  1.48570862e-04 -3.37112005e-11 
 1.48620862e-04 -8.27604651e-12  1.48620862e-04 -4.52455851e-11  1.48620862e-04 -3.37112560e-11 
 1.48670862e-04 -8.27604651e-12  1.48670862e-04 -4.52420323e-11  1.48670862e-04 -3.37112560e-11 
 1.48720862e-04 -8.27604651e-12  1.48720862e-04 -4.52367033e-11  1.48720862e-04 -3.37112560e-11 
 1.48770862e-04 -8.27604651e-12  1.48770862e-04 -4.52349269e-11  1.48770862e-04 -3.37112560e-11 
 1.48820862e-04 -8.27604651e-12  1.48820862e-04 -4.52295978e-11  1.48820862e-04 -3.37112560e-11 
 1.48870862e-04 -8.27604651e-12  1.48870862e-04 -4.52260451e-11  1.48870862e-04 -3.37112005e-11 
 1.48920862e-04 -8.27604651e-12  1.48920862e-04 -4.52224924e-11  1.48920862e-04 -3.37112005e-11 
 1.48970862e-04 -8.27604651e-12  1.48970862e-04 -4.52153870e-11  1.48970862e-04 -3.37112560e-11 
 1.49020862e-04 -8.27604651e-12  1.49020862e-04 -4.52118343e-11  1.49020862e-04 -3.37112560e-11 
 1.49070862e-04 -8.27604651e-12  1.49070862e-04 -4.52082816e-11  1.49070862e-04 -3.37112005e-11 
 1.49120862e-04 -8.27604651e-12  1.49120862e-04 -4.52065052e-11  1.49120862e-04 -3.37112005e-11 
 1.49170862e-04 -8.27604651e-12  1.49170862e-04 -4.52029525e-11  1.49170862e-04 -3.37112005e-11 
 1.49220862e-04 -8.27604651e-12  1.49220862e-04 -4.51976234e-11  1.49220862e-04 -3.37112005e-11 
 1.49270862e-04 -8.27604651e-12  1.49270862e-04 -4.51940707e-11  1.49270862e-04 -3.37112560e-11 
 1.49320862e-04 -8.27604651e-12  1.49320862e-04 -4.51887416e-11  1.49320862e-04 -3.37112005e-11 
 1.49370862e-04 -8.27604651e-12  1.49370862e-04 -4.51869653e-11  1.49370862e-04 -3.37112560e-11 
 1.49420862e-04 -8.27604651e-12  1.49420862e-04 -4.51816362e-11  1.49420862e-04 -3.37112005e-11 
 1.49470862e-04 -8.27604651e-12  1.49470862e-04 -4.51780835e-11  1.49470862e-04 -3.37111450e-11 
 1.49520862e-04 -8.27604651e-12  1.49520862e-04 -4.51745308e-11  1.49520862e-04 -3.37112005e-11 
 1.49570862e-04 -8.27604651e-12  1.49570862e-04 -4.51709781e-11  1.49570862e-04 -3.37112560e-11 
 1.49620862e-04 -8.27604651e-12  1.49620862e-04 -4.51656490e-11  1.49620862e-04 -3.37112560e-11 
 1.49670862e-04 -8.27604651e-12  1.49670862e-04 -4.51620963e-11  1.49670862e-04 -3.37112560e-11 
 1.49720862e-04 -8.27604651e-12  1.49720862e-04 -4.51585436e-11  1.49720862e-04 -3.37112005e-11 
 1.49770862e-04 -8.27604651e-12  1.49770862e-04 -4.51532145e-11  1.49770862e-04 -3.37112005e-11 
 1.49820862e-04 -8.27604651e-12  1.49820862e-04 -4.51496618e-11  1.49820862e-04 -3.37112005e-11 
 1.49870862e-04 -8.27604651e-12  1.49870862e-04 -4.51478854e-11  1.49870862e-04 -3.37112005e-11 
 1.49920862e-04 -8.27604651e-12  1.49920862e-04 -4.51443327e-11  1.49920862e-04 -3.37112560e-11 
 1.49970862e-04 -8.27604651e-12  1.49970862e-04 -4.51390036e-11  1.49970862e-04 -3.37111450e-11 
 1.50020862e-04 -8.27604651e-12  1.50020862e-04 -4.51354509e-11  1.50020862e-04 -3.37112005e-11 
 1.50070862e-04 -8.27604651e-12  1.50070862e-04 -4.51336746e-11  1.50070862e-04 -3.37112005e-11 
 1.50120862e-04 -8.27604651e-12  1.50120862e-04 -4.51301219e-11  1.50120862e-04 -3.37112560e-11 
 1.50170862e-04 -8.27604651e-12  1.50170862e-04 -4.51247928e-11  1.50170862e-04 -3.37112005e-11 
 1.50220862e-04 -8.27604651e-12  1.50220862e-04 -4.51212401e-11  1.50220862e-04 -3.37112005e-11 
 1.50270862e-04 -8.27604651e-12  1.50270862e-04 -4.51176874e-11  1.50270862e-04 -3.37112005e-11 
 1.50320862e-04 -8.27604651e-12  1.50320862e-04 -4.51123583e-11  1.50320862e-04 -3.37112005e-11 
 1.50370862e-04 -8.27604651e-12  1.50370862e-04 -4.51088056e-11  1.50370862e-04 -3.37112560e-11 
 1.50420862e-04 -8.27604651e-12  1.50420862e-04 -4.51052529e-11  1.50420862e-04 -3.37112560e-11 
 1.50470862e-04 -8.27604651e-12  1.50470862e-04 -4.51017002e-11  1.50470862e-04 -3.37112005e-11 
 1.50520862e-04 -8.27604651e-12  1.50520862e-04 -4.50981474e-11  1.50520862e-04 -3.37112005e-11 
 1.50570862e-04 -8.27604651e-12  1.50570862e-04 -4.50963711e-11  1.50570862e-04 -3.37112005e-11 
 1.50620862e-04 -8.27604651e-12  1.50620862e-04 -4.50910420e-11  1.50620862e-04 -3.37112005e-11 
 1.50670862e-04 -8.27604651e-12  1.50670862e-04 -4.50874893e-11  1.50670862e-04 -3.37112560e-11 
 1.50720862e-04 -8.27604651e-12  1.50720862e-04 -4.50821602e-11  1.50720862e-04 -3.37112560e-11 
 1.50770862e-04 -8.27604651e-12  1.50770862e-04 -4.50803839e-11  1.50770862e-04 -3.37112005e-11 
 1.50820862e-04 -8.27604651e-12  1.50820862e-04 -4.50768312e-11  1.50820862e-04 -3.37112560e-11 
 1.50870862e-04 -8.27604651e-12  1.50870862e-04 -4.50732784e-11  1.50870862e-04 -3.37112560e-11 
 1.50920862e-04 -8.27604651e-12  1.50920862e-04 -4.50697257e-11  1.50920862e-04 -3.37112005e-11 
 1.50970862e-04 -8.27604651e-12  1.50970862e-04 -4.50661730e-11  1.50970862e-04 -3.37111450e-11 
 1.51020862e-04 -8.27604651e-12  1.51020862e-04 -4.50608439e-11  1.51020862e-04 -3.37112005e-11 
 1.51070862e-04 -8.27604651e-12  1.51070862e-04 -4.50572912e-11  1.51070862e-04 -3.37112005e-11 
 1.51120862e-04 -8.27604651e-12  1.51120862e-04 -4.50555149e-11  1.51120862e-04 -3.37112005e-11 
 1.51170862e-04 -8.27604651e-12  1.51170862e-04 -4.50519622e-11  1.51170862e-04 -3.37112560e-11 
 1.51220862e-04 -8.27604651e-12  1.51220862e-04 -4.50484094e-11  1.51220862e-04 -3.37112560e-11 
 1.51270862e-04 -8.27604651e-12  1.51270862e-04 -4.50448567e-11  1.51270862e-04 -3.37111450e-11 
 1.51320862e-04 -8.27604651e-12  1.51320862e-04 -4.50413040e-11  1.51320862e-04 -3.37111450e-11 
 1.51370862e-04 -8.27604651e-12  1.51370862e-04 -4.50359749e-11  1.51370862e-04 -3.37112560e-11 
 1.51420862e-04 -8.27604651e-12  1.51420862e-04 -4.50341986e-11  1.51420862e-04 -3.37112005e-11 
 1.51470862e-04 -8.27604651e-12  1.51470862e-04 -4.50288695e-11  1.51470862e-04 -3.37112005e-11 
 1.51520862e-04 -8.27604651e-12  1.51520862e-04 -4.50253168e-11  1.51520862e-04 -3.37112005e-11 
 1.51570862e-04 -8.27604651e-12  1.51570862e-04 -4.50217641e-11  1.51570862e-04 -3.37111450e-11 
 1.51620862e-04 -8.27604651e-12  1.51620862e-04 -4.50217641e-11  1.51620862e-04 -3.37111450e-11 
 1.51670862e-04 -8.27604651e-12  1.51670862e-04 -4.50164350e-11  1.51670862e-04 -3.37112005e-11 
 1.51720862e-04 -8.27604651e-12  1.51720862e-04 -4.50128823e-11  1.51720862e-04 -3.37112005e-11 
 1.51770862e-04 -8.27604651e-12  1.51770862e-04 -4.50075532e-11  1.51770862e-04 -3.37112560e-11 
 1.51820862e-04 -8.27604651e-12  1.51820862e-04 -4.50040005e-11  1.51820862e-04 -3.37112560e-11 
 1.51870862e-04 -8.27604651e-12  1.51870862e-04 -4.50004478e-11  1.51870862e-04 -3.37111450e-11 
 1.51920862e-04 -8.27604651e-12  1.51920862e-04 -4.49986715e-11  1.51920862e-04 -3.37112560e-11 
 1.51970862e-04 -8.27604651e-12  1.51970862e-04 -4.49951187e-11  1.51970862e-04 -3.37112005e-11 
 1.52020862e-04 -8.27604651e-12  1.52020862e-04 -4.49915660e-11  1.52020862e-04 -3.37112005e-11 
 1.52070862e-04 -8.27604651e-12  1.52070862e-04 -4.49880133e-11  1.52070862e-04 -3.37112560e-11 
 1.52120862e-04 -8.27604651e-12  1.52120862e-04 -4.49844606e-11  1.52120862e-04 -3.37112005e-11 
 1.52170862e-04 -8.27604651e-12  1.52170862e-04 -4.49809079e-11  1.52170862e-04 -3.37112560e-11 
 1.52220862e-04 -8.27604651e-12  1.52220862e-04 -4.49791315e-11  1.52220862e-04 -3.37112560e-11 
 1.52270862e-04 -8.27604651e-12  1.52270862e-04 -4.49755788e-11  1.52270862e-04 -3.37111450e-11 
 1.52320862e-04 -8.27604651e-12  1.52320862e-04 -4.49720261e-11  1.52320862e-04 -3.37112005e-11 
 1.52370862e-04 -8.27604651e-12  1.52370862e-04 -4.49684734e-11  1.52370862e-04 -3.37112560e-11 
 1.52420862e-04 -8.27604651e-12  1.52420862e-04 -4.49649207e-11  1.52420862e-04 -3.37112005e-11 
 1.52470862e-04 -8.27604651e-12  1.52470862e-04 -4.49631443e-11  1.52470862e-04 -3.37111450e-11 
 1.52520862e-04 -8.27604651e-12  1.52520862e-04 -4.49578152e-11  1.52520862e-04 -3.37112560e-11 
 1.52570862e-04 -8.27604651e-12  1.52570862e-04 -4.49542625e-11  1.52570862e-04 -3.37112560e-11 
 1.52620862e-04 -8.27604651e-12  1.52620862e-04 -4.49507098e-11  1.52620862e-04 -3.37112005e-11 
 1.52670862e-04 -8.27604651e-12  1.52670862e-04 -4.49471571e-11  1.52670862e-04 -3.37112005e-11 
 1.52720862e-04 -8.27604651e-12  1.52720862e-04 -4.49436044e-11  1.52720862e-04 -3.37112560e-11 
 1.52770862e-04 -8.27604651e-12  1.52770862e-04 -4.49418280e-11  1.52770862e-04 -3.37111450e-11 
 1.52820862e-04 -8.27604651e-12  1.52820862e-04 -4.49400517e-11  1.52820862e-04 -3.37112005e-11 
 1.52870862e-04 -8.27604651e-12  1.52870862e-04 -4.49364990e-11  1.52870862e-04 -3.37111450e-11 
 1.52920862e-04 -8.27604651e-12  1.52920862e-04 -4.49311699e-11  1.52920862e-04 -3.37112560e-11 
 1.52970862e-04 -8.27604651e-12  1.52970862e-04 -4.49276172e-11  1.52970862e-04 -3.37112560e-11 
 1.53020862e-04 -8.27604651e-12  1.53020862e-04 -4.49240645e-11  1.53020862e-04 -3.37112005e-11 
 1.53070862e-04 -8.27604651e-12  1.53070862e-04 -4.49222881e-11  1.53070862e-04 -3.37113115e-11 
 1.53120862e-04 -8.27604651e-12  1.53120862e-04 -4.49205118e-11  1.53120862e-04 -3.37112005e-11 
 1.53170862e-04 -8.27604651e-12  1.53170862e-04 -4.49151827e-11  1.53170862e-04 -3.37112005e-11 
 1.53220862e-04 -8.27604651e-12  1.53220862e-04 -4.49134063e-11  1.53220862e-04 -3.37111450e-11 
 1.53270862e-04 -8.27604651e-12  1.53270862e-04 -4.49098536e-11  1.53270862e-04 -3.37112560e-11 
 1.53320862e-04 -8.27604651e-12  1.53320862e-04 -4.49045245e-11  1.53320862e-04 -3.37112560e-11 
 1.53370862e-04 -8.27604651e-12  1.53370862e-04 -4.49027482e-11  1.53370862e-04 -3.37112560e-11 
 1.53420862e-04 -8.27604651e-12  1.53420862e-04 -4.48991955e-11  1.53420862e-04 -3.37112005e-11 
 1.53470862e-04 -8.27604651e-12  1.53470862e-04 -4.48974191e-11  1.53470862e-04 -3.37112560e-11 
 1.53520862e-04 -8.27604651e-12  1.53520862e-04 -4.48938664e-11  1.53520862e-04 -3.37112560e-11 
 1.53570862e-04 -8.27604651e-12  1.53570862e-04 -4.48903137e-11  1.53570862e-04 -3.37112560e-11 
 1.53620862e-04 -8.27604651e-12  1.53620862e-04 -4.48867610e-11  1.53620862e-04 -3.37112005e-11 
 1.53670862e-04 -8.27604651e-12  1.53670862e-04 -4.48849846e-11  1.53670862e-04 -3.37112560e-11 
 1.53720862e-04 -8.27604651e-12  1.53720862e-04 -4.48796555e-11  1.53720862e-04 -3.37112560e-11 
 1.53770862e-04 -8.27604651e-12  1.53770862e-04 -4.48761028e-11  1.53770862e-04 -3.37112005e-11 
 1.53820862e-04 -8.27604651e-12  1.53820862e-04 -4.48725501e-11  1.53820862e-04 -3.37112005e-11 
 1.53870862e-04 -8.27604651e-12  1.53870862e-04 -4.48689974e-11  1.53870862e-04 -3.37112005e-11 
 1.53920862e-04 -8.27604651e-12  1.53920862e-04 -4.48672210e-11  1.53920862e-04 -3.37112560e-11 
 1.53970862e-04 -8.27604651e-12  1.53970862e-04 -4.48654447e-11  1.53970862e-04 -3.37112005e-11 
 1.54020862e-04 -8.27604651e-12  1.54020862e-04 -4.48618920e-11  1.54020862e-04 -3.37112005e-11 
 1.54070862e-04 -8.27604651e-12  1.54070862e-04 -4.48583393e-11  1.54070862e-04 -3.37112005e-11 
 1.54120862e-04 -8.27604651e-12  1.54120862e-04 -4.48547866e-11  1.54120862e-04 -3.37112560e-11 
 1.54170862e-04 -8.27604651e-12  1.54170862e-04 -4.48512338e-11  1.54170862e-04 -3.37112005e-11 
 1.54220862e-04 -8.27604651e-12  1.54220862e-04 -4.48494575e-11  1.54220862e-04 -3.37112005e-11 
 1.54270862e-04 -8.27604651e-12  1.54270862e-04 -4.48476811e-11  1.54270862e-04 -3.37112005e-11 
 1.54320862e-04 -8.27604651e-12  1.54320862e-04 -4.48441284e-11  1.54320862e-04 -3.37112005e-11 
 1.54370862e-04 -8.27604651e-12  1.54370862e-04 -4.48405757e-11  1.54370862e-04 -3.37112560e-11 
 1.54420862e-04 -8.27604651e-12  1.54420862e-04 -4.48387993e-11  1.54420862e-04 -3.37112560e-11 
 1.54470862e-04 -8.27604651e-12  1.54470862e-04 -4.48352466e-11  1.54470862e-04 -3.37112560e-11 
 1.54520862e-04 -8.27604651e-12  1.54520862e-04 -4.48316939e-11  1.54520862e-04 -3.37112005e-11 
 1.54570862e-04 -8.27604651e-12  1.54570862e-04 -4.48263648e-11  1.54570862e-04 -3.37112560e-11 
 1.54620862e-04 -8.27604651e-12  1.54620862e-04 -4.48281412e-11  1.54620862e-04 -3.37112560e-11 
 1.54670862e-04 -8.27604651e-12  1.54670862e-04 -4.48228121e-11  1.54670862e-04 -3.37112005e-11 
 1.54720862e-04 -8.27604651e-12  1.54720862e-04 -4.48192594e-11  1.54720862e-04 -3.37112005e-11 
 1.54770862e-04 -8.27604651e-12  1.54770862e-04 -4.48157067e-11  1.54770862e-04 -3.37112005e-11 
 1.54820862e-04 -8.27604651e-12  1.54820862e-04 -4.48139303e-11  1.54820862e-04 -3.37112005e-11 
 1.54870862e-04 -8.27604651e-12  1.54870862e-04 -4.48103776e-11  1.54870862e-04 -3.37112005e-11 
 1.54920862e-04 -8.27604651e-12  1.54920862e-04 -4.48086013e-11  1.54920862e-04 -3.37112560e-11 
 1.54970862e-04 -8.27604651e-12  1.54970862e-04 -4.48032722e-11  1.54970862e-04 -3.37112005e-11 
 1.55020862e-04 -8.27604651e-12  1.55020862e-04 -4.48014958e-11  1.55020862e-04 -3.37112005e-11 
 1.55070862e-04 -8.27604651e-12  1.55070862e-04 -4.47979431e-11  1.55070862e-04 -3.37112005e-11 
 1.55120862e-04 -8.27604651e-12  1.55120862e-04 -4.47943904e-11  1.55120862e-04 -3.37112560e-11 
 1.55170862e-04 -8.27604651e-12  1.55170862e-04 -4.47926141e-11  1.55170862e-04 -3.37112560e-11 
 1.55220862e-04 -8.27604651e-12  1.55220862e-04 -4.47890613e-11  1.55220862e-04 -3.37112005e-11 
 1.55270862e-04 -8.27604651e-12  1.55270862e-04 -4.47872850e-11  1.55270862e-04 -3.37112005e-11 
 1.55320862e-04 -8.27604651e-12  1.55320862e-04 -4.47855086e-11  1.55320862e-04 -3.37112560e-11 
 1.55370862e-04 -8.27604651e-12  1.55370862e-04 -4.47819559e-11  1.55370862e-04 -3.37111450e-11 
 1.55420862e-04 -8.27604651e-12  1.55420862e-04 -4.47784032e-11  1.55420862e-04 -3.37112005e-11 
 1.55470862e-04 -8.27604651e-12  1.55470862e-04 -4.47748505e-11  1.55470862e-04 -3.37112005e-11 
 1.55520862e-04 -8.27604651e-12  1.55520862e-04 -4.47712978e-11  1.55520862e-04 -3.37112005e-11 
 1.55570862e-04 -8.27604651e-12  1.55570862e-04 -4.47712978e-11  1.55570862e-04 -3.37112560e-11 
 1.55620862e-04 -8.27604651e-12  1.55620862e-04 -4.47677451e-11  1.55620862e-04 -3.37113115e-11 
 1.55670862e-04 -8.27604651e-12  1.55670862e-04 -4.47659687e-11  1.55670862e-04 -3.37112560e-11 
 1.55720862e-04 -8.27604651e-12  1.55720862e-04 -4.47624160e-11  1.55720862e-04 -3.37112560e-11 
 1.55770862e-04 -8.27604651e-12  1.55770862e-04 -4.47588633e-11  1.55770862e-04 -3.37112560e-11 
 1.55820862e-04 -8.27604651e-12  1.55820862e-04 -4.47570869e-11  1.55820862e-04 -3.37112005e-11 
 1.55870862e-04 -8.27604651e-12  1.55870862e-04 -4.47499815e-11  1.55870862e-04 -3.37112005e-11 
 1.55920862e-04 -8.27604651e-12  1.55920862e-04 -4.47482051e-11  1.55920862e-04 -3.37112005e-11 
 1.55970862e-04 -8.27604651e-12  1.55970862e-04 -4.47464288e-11  1.55970862e-04 -3.37112005e-11 
 1.56020862e-04 -8.27604651e-12  1.56020862e-04 -4.47446524e-11  1.56020862e-04 -3.37112005e-11 
 1.56070862e-04 -8.27604651e-12  1.56070862e-04 -4.47410997e-11  1.56070862e-04 -3.37112005e-11 
 1.56120862e-04 -8.27604651e-12  1.56120862e-04 -4.47393234e-11  1.56120862e-04 -3.37112005e-11 
 1.56170862e-04 -8.27604651e-12  1.56170862e-04 -4.47357706e-11  1.56170862e-04 -3.37112005e-11 
 1.56220862e-04 -8.27604651e-12  1.56220862e-04 -4.47322179e-11  1.56220862e-04 -3.37112005e-11 
 1.56270862e-04 -8.27604651e-12  1.56270862e-04 -4.47304416e-11  1.56270862e-04 -3.37112560e-11 
 1.56320862e-04 -8.27604651e-12  1.56320862e-04 -4.47268889e-11  1.56320862e-04 -3.37112005e-11 
 1.56370862e-04 -8.27604651e-12  1.56370862e-04 -4.47251125e-11  1.56370862e-04 -3.37111450e-11 
 1.56420862e-04 -8.27604651e-12  1.56420862e-04 -4.47215598e-11  1.56420862e-04 -3.37112005e-11 
 1.56470862e-04 -8.27604651e-12  1.56470862e-04 -4.47197834e-11  1.56470862e-04 -3.37112005e-11 
 1.56520862e-04 -8.27604651e-12  1.56520862e-04 -4.47162307e-11  1.56520862e-04 -3.37112005e-11 
